,0,1,2,3,5,6,7,9,10,22,23
718,(-48.6521415010629-146.64382992758328j),(81.90627126094924-43.47480352459745j),(-75.711029556877+37.639609668731495j),(77.88983371843841+22.733894274595972j),(-13.566335503046151-157.13759203732437j),(-105.87834914181406-33.38105910273667j),(-76.8513372481172-102.351131839558j),(111.19157200522241-103.27349325335513j),(-156.53571199727003-33.97198912675279j),(-100.79404946665515-68.65918255323393j),(39.04777575454827+113.32619296949049j)
719,(-51.5965462199103-145.92157697111077j),(81.21565358145185-45.39906827751364j),(-75.42293081138311+39.33314047011786j),(78.01103132032425+21.78409870768052j),(-18.290106869451858-157.90285711401313j),(-107.40920622437488-30.30068804979179j),(-79.5790349989501-102.75926722372782j),(109.60859806023736-106.1477662662613j),(-158.16292359973232-31.222023154247j),(-101.71770510412819-66.4728772594762j),(41.742625939708525+112.96166968227901j)
720,(-52.051063445960764-141.80846696677236j),(78.45544585266049-44.43197359949771j),(-73.53341278349639+38.385282625238744j),(75.30505901760347+21.314728254644866j),(-18.726763105730782-152.38497830169877j),(-104.33980344867516-28.643743127598114j),(-76.9946353585343-99.33711270635588j),(105.4151792241258-102.64214426482435j),(-153.40944335210548-29.364624911903668j),(-99.0727006455271-63.63159156783974j),(41.77615797515732+109.70907533298755j)
721,(-53.59909810132107-134.84650594520525j),(74.612334977013-44.145630862909826j),(-69.87411792352891+38.12342479897635j),(72.29230874610542+19.36871127187843j),(-21.234933195483883-145.48430540240705j),(-100.8587637429255-24.544768204744006j),(-74.79266441893735-94.25698013926171j),(99.01671849463837-101.04095225237617j),(-148.05120299847474-25.784530937518653j),(-96.17047765217777-58.883866120730254j),(40.96797132328587+104.04495150222174j)
722,(-50.458885334129924-126.54828254878859j),(70.37340849517568-41.25226119651144j),(-65.91094038436006+35.721390779264986j),(67.79400382129272+19.054177192222596j),(-20.239271851773324-136.51079766834397j),(-94.79324673405601-22.361347397019188j),(-70.59696892225176-88.27450496682052j),(93.50783651348756-94.17551546751253j),(-138.87954174617428-24.50854497115388j),(-90.28167087843036-54.66220977957883j),(38.560303440152424+98.25865144975145j)
723,(-52.09158297797773-124.94259109219554j),(69.46611180962971-42.05244812619508j),(-64.95895696126284+36.16578061866605j),(67.21630083998676+18.348350729091063j),(-22.713584161530925-134.55483003097783j),(-94.25292410819848-20.470746480604248j),(-70.66487948142894-87.42614233053152j),(91.41148922735124-94.66978542198662j),(-138.25807509039933-23.093369069911557j),(-90.03956277142213-52.61379820532827j),(39.61863377909382+96.97606822237259j)
724,(-54.78384491499201-117.27209283084517j),(64.60420647186059-42.42545414206848j),(-60.63008337304279+36.45343698856101j),(64.37238072060924+15.406341483167155j),(-27.727549355706316-127.21190562455743j),(-90.63029765511178-15.12291315075992j),(-70.0675769752612-80.7672472854688j),(84.06388640185006-93.49506424209277j),(-132.2591668906468-17.58009437342753j),(-87.57556088134714-46.323332454445776j),(40.988262728177276+91.28029423514528j)
725,(-57.342630565350504-113.13112042900906j),(62.03302796298216-43.563241850518494j),(-58.39689640567903+37.4290897120144j),(62.957152193354126+13.936356663638394j),(-30.108277100248483-123.28138993940992j),(-89.5866464614397-11.884494624277357j),(-71.1179546047995-77.25330377585406j),(79.77655422858122-93.10397519939379j),(-129.89360107593495-13.910419918258011j),(-85.87946380606957-42.73815161347615j),(42.1313281808502+88.0005887232248j)
726,(-52.53954939879865-109.80242375510542j),(60.793985530429666-40.12010021427523j),(-57.458516703416386+33.91422028525978j),(59.93337289062113+15.526639775975056j),(-26.414388836589175-118.66121577974037j),(-85.32107476243225-13.53819818004272j),(-65.35490859540437-76.24156979677144j),(79.23707735536148-86.53102837781319j),(-124.66834523968706-17.599598743990807j),(-82.15240312151006-42.97754750837473j),(38.21829128930774+85.40514824129971j)
727,(-50.04372713117945-97.57337711493177j),(53.654487720233526-37.27357064208393j),(-51.00508107966529+31.452604901146678j),(53.80917407766182+13.122203703269438j),(-26.439174295472863-105.66575613563444j),(-76.76699357908663-9.869426656758382j),(-60.512325785077344-67.13940806339524j),(69.0574320906145-79.67387580728249j),(-112.78037558878648-13.03954807373379j),(-74.07565145570719-36.73373453730636j),(35.74299761654504+76.27007170671811j)
728,(-54.641723952357175-98.22668315958717j),(54.05317377964728-40.01368474416898j),(-51.379991571769494+33.981932603983324j),(55.61045132869406+12.217775556476322j),(-31.28582812137695-107.83316605594277j),(-78.9145687294864-6.922124202489117j),(-63.84106034836237-67.68053297120834j),(69.01433172423141-83.75005173368712j),(-115.90306613418983-10.375107624871397j),(-77.09134996574925-35.269725868880975j),(38.846534485448174+77.88387423654906j)
729,(-41.504469341365834-95.16427390752095j),(52.49856997236133-31.82818130575751j),(-50.15692074329523+25.819987857204072j),(49.16145273958354+16.105415306171864j),(-18.755247411510112-101.3161875962278j),(-71.72048819115331-12.939234909236832j),(-52.44732646373929-67.10776886081388j),(70.19533260261667-70.58724557007707j),(-105.21480652209937-19.483242286945586j),(-67.4278396222199-38.443536111866905j),(28.523239220899804+74.06546115351212j)
730,(-52.5140095007834-95.21764022557352j),(52.31773680896034-38.060459082341374j),(-50.121151850612044+31.859665470934342j),(52.52807838032553+13.195106699092806j),(-29.315577337576954-102.38838182265424j),(-75.70228096833873-6.6968305408553235j),(-60.09882242425701-65.74031652436324j),(66.45418403317584-79.90397618499074j),(-110.88662424469771-11.143977711233864j),(-73.07219148518156-33.70142263820764j),(36.59512047779964+74.64942747553073j)
731,(-49.86095700359958-86.11935443129651j),(47.352330920460695-35.544553852317854j),(-45.47058154719659+29.79467260920673j),(48.10147726792836+11.57022474819687j),(-28.62543865243004-93.39770373248307j),(-69.31175892667396-4.733844603278235j),(-56.061536003470756-59.4908382259169j),(59.96914040454778-73.82309476635764j),(-102.3597176516865-9.19267150848534j),(-67.25504990187734-29.544654808907623j),(34.557791842036075+67.98008676669524j)
732,(-50.172463766916735-80.61128707793148j),(44.24064228686425-34.94979008009847j),(-42.912108990407695+29.493550282865396j),(45.88977398803011+10.221090633548055j),(-30.243586781020248-87.87844683196593j),(-66.20918070780421-2.232939591104525j),(-54.434102060910206-55.092056986417894j),(55.88231273240841-71.86717330852557j),(-97.5536974200833-6.517799724600836j),(-64.6388275873613-26.24035749974366j),(34.108844144677334+63.67388043918478j)
733,(-50.77096067281749-80.31265650541398j),(43.511964754648126-35.21238293170949j),(-42.55336177392792+29.471703721874043j),(45.38071175039421+9.992041230866956j),(-30.901383762153163-86.6671995267094j),(-65.51015759113552-0.9445022154656766j),(-54.49996524823854-54.66747353671934j),(54.25061268635548-71.69461558362723j),(-96.96624891692936-5.765582559463301j),(-64.23033325025372-25.304932020736928j),(34.46395382635299+63.16729064784434j)
734,(-47.42570746968516-72.38532429255395j),(39.59011319826386-32.92138081036961j),(-38.38900766086334+27.3050602787953j),(41.3148645639535+9.002741295452052j),(-29.178303948989626-78.59170914769882j),(-60.046753971739975+0.12298114798345039j),(-50.41695658084811-49.559463089091416j),(49.00001846277658-65.83419376465268j),(-88.83490930647108-4.638884493595827j),(-58.565099519495504-22.3043199626823j),(31.98233247279904+57.42235061487409j)
735,(-48.717237473237496-67.23913435900121j),(36.472639485790836-32.72796205853463j),(-35.98998912640464+27.35955144119195j),(39.86045731799736+7.273263869710949j),(-31.30396148943693-73.74223464236442j),(-57.11966896746241+2.4457159406233275j),(-49.85800342528312-45.735809299415514j),(44.301085657398175-64.74863075026029j),(-85.17078604458503-1.092952858195099j),(-56.720463077809995-18.83264207173202j),(32.74400444365692+53.64616349588426j)
736,(-49.3757262503509-66.15122449598049j),(35.92418165972202-33.10875803563316j),(-35.49535330885895+27.442406717867932j),(39.2253469751489+7.265773542242535j),(-31.86850652868719-72.48886835432118j),(-56.516233155603125+3.393361557811274j),(-49.79363692530862-44.96250260199928j),(43.59513444180203-64.50689378337556j),(-84.9884786999064-0.5481907127674592j),(-56.434849600260726-17.637882421163674j),(33.03356072830544+52.63225866326311j)
737,(-47.67773389102331-66.08456077374076j),(35.74074136098751-31.798977912734706j),(-35.471728570112624+26.478353438584982j),(38.33939359083447+8.035066232209626j),(-30.09598048213598-71.88382186188846j),(-55.513146597755146+3.008296606108785j),(-47.69419580708966-45.22971773351241j),(43.90367634774454-62.70707678909533j),(-83.20059303528491-1.894400744360055j),(-54.478142720541385-18.18877545707617j),(31.272553016208132+52.36652137215512j)
738,(-46.18690717658406-59.617093602146745j),(32.266460886467456-30.385585576241375j),(-32.112599564771386+25.171857121241693j),(35.559729086997834+6.6710182082190315j),(-29.91485101125511-65.3331592749819j),(-51.1696353274854+4.30298184667574j),(-45.08205660667336-40.591886185301306j),(39.061697077160865-59.26364697146116j),(-77.47972733871181-0.22454318474754675j),(-50.80672909040331-15.256543706015046j),(30.192648517016323+47.98744075486086j)
739,(-47.54649658422032-56.99556211492164j),(30.92679048688493-31.17223700593093j),(-31.07322989960187+25.886652643213722j),(35.10669855978629+5.786234677531008j),(-31.84060818965331-62.96989332914791j),(-50.07578476422772+6.184014071753239j),(-45.7818940999323-38.80558959317176j),(36.543312735525205-59.28055926245899j),(-76.54227921343097+2.1844316684667757j),(-50.342507822052376-12.99102939903325j),(31.110267136041955+46.584298375674074j)
740,(-39.61018408522031-53.91857191103129j),(29.36144477669855-26.44972293194513j),(-29.329855215029355+21.545043382768625j),(31.03804186636419+7.216906925040198j),(-25.480056976118547-57.91471665905548j),(-45.12867439635784+3.0039162101307895j),(-38.855907198381985-37.39997654560262j),(36.21787009371616-51.39828884062916j),(-68.6141350024047-2.1766937367004995j),(-44.294397697123244-14.243394933079777j),(25.397208134606064+43.26733068413591j)
741,(-44.01523349072961-54.15084372006608j),(29.22044420295812-28.290221554986434j),(-29.525671666176315+23.41011373374848j),(32.05284984609614+6.399070200576721j),(-29.074660565490294-58.577217463443574j),(-46.64455814604705+5.461777953718405j),(-41.45690105386937-37.10226793673094j),(35.207044084872805-54.724741442217166j),(-71.1622243873946+0.48265383230195513j),(-46.25686784869499-12.714655519544046j),(28.082888257029804+43.84167757659844j)
742,(-39.31330181252244-47.74018953168151j),(25.975547596119135-25.25203903103065j),(-26.380490342003796+20.649774508398966j),(28.458334192425188+6.1088219668112735j),(-25.672824268641413-51.75705815730776j),(-41.426114340269265+4.937778229508582j),(-36.889204829764154-33.138967876951455j),(31.28311335044869-48.439218912293j),(-63.30987164519965-0.1401911912830056j),(-40.89676374022165-11.299362406502938j),(24.800527441481908+38.86897761002425j)
743,(-40.90108674443446-46.06877646289759j),(25.055868641065747-26.00956997290317j),(-25.444662297068707+21.45255103698756j),(28.327247026161125+5.209964557592866j),(-27.435488671342824-50.247315826505414j),(-40.713846881928795+6.593663183854642j),(-37.52991949385032-31.607389320312947j),(29.519967476640364-49.01589956606156j),(-62.87645618303432+2.088360843304406j),(-40.67178356938111-9.664252225843653j),(25.95639664055992+37.83800043564j)
744,(-38.06995067106747-41.53471368080908j),(22.45418608786762-24.143091937190867j),(-23.168025020447317+19.800619234243207j),(25.78544880780094+4.849109247846558j),(-25.657948206748713-45.59622895646792j),(-37.09148918964098+6.555105180233555j),(-34.3779401935566-28.665212268791414j),(26.500300648489457-45.05519888832201j),(-57.54739128415811+2.3990866884489193j),(-37.12196974797506-8.37537676084244j),(23.987981855579125+34.357411485038476j)
745,(-38.226897183685594-40.59191748899858j),(22.02526936873016-23.96829365447155j),(-22.744263155296704+19.836328058907103j),(25.38868473829133+4.701941066763766j),(-25.76834055414633-44.54231196757093j),(-36.50276685731544+7.226135137197803j),(-34.282727515036804-27.92088239148662j),(25.60005037055568-44.69712983119729j),(-57.1184982018293+2.908177147599017j),(-36.56206684736543-7.783811271365901j),(24.076076519489447+33.65609357587589j)
746,(-35.783135648593095-41.090863108881074j),(22.41413911740428-22.5178911441114j),(-23.10629504432935+18.316811882922398j),(24.378712104237096+5.820211492658115j),(-23.46992736955052-44.37376884019162j),(-35.76547149571963+5.674939211680167j),(-32.14328978590967-29.014201684213347j),(26.9608910524467-42.62517232799721j),(-55.90514225283472+0.09543842158585214j),(-35.25661928021042-8.961419421180645j),(21.956226810520356+33.83784337153482j)
747,(-33.78193710347454-37.49943551701149j),(20.51165669851863-21.09815327156131j),(-21.29389383260011+17.05611443451288j),(22.536423756532113+5.365151159951463j),(-22.149139305652938-40.300689480396876j),(-32.837583122034935+5.7751308908655075j),(-29.755293147253013-26.57743093849554j),(24.349352458729957-39.760231140171605j),(-51.68590385633463+0.7659355161266383j),(-32.47534858477222-7.888798068254197j),(20.670591075352085+31.042210392750093j)
748,(-32.59818238798188-33.991527009600624j),(18.42306787606077-20.168413041711336j),(-19.328366854275906+16.39892031961843j),(20.951300548825323+4.4639672207029655j),(-21.809506581361887-36.76579061471235j),(-30.192356683385256+6.457104463395294j),(-28.320993765103168-23.92199083650882j),(21.70594180967687-37.34758849933608j),(-48.01217494593635+2.0370101674752408j),(-30.145272487040337-6.372929282840071j),(19.94474468464711+28.316519650552284j)
749,(-33.601359435620395-31.861047283186817j),(17.31985690728258-20.505699985222424j),(-18.402872220256416+16.855696209312303j),(20.718596933029012+3.788609698033193j),(-23.016798709267924-35.198828152925195j),(-29.43769291438162+7.645078366504838j),(-28.649086850715346-22.4171347865684j),(19.798313111198215-37.525937807054646j),(-47.29879650030682+3.5206635676412947j),(-29.661273134514214-5.104629782088381j),(20.74030875261607+27.14727494746218j)
750,(-31.509962521390527-32.158877842105795j),(17.425695185717995-19.24914077696101j),(-18.49280181768823+15.553042453733122j),(19.707274185313146+4.677908549505461j),(-20.636956928078277-34.67424170189168j),(-28.65134693036896+6.375697146552527j),(-26.683835361275115-22.93442006212028j),(20.745659772940705-35.428582903838745j),(-45.806883332708644+1.502616539137394j),(-28.36768929992441-5.934359141563461j),(18.886514109698034+27.047359650316793j)
751,(-32.32121451597712-29.225517444204833j),(15.68930247323831-19.447066584751976j),(-16.93820243818774+15.961276325174572j),(19.161789056556007+3.5446263926603314j),(-22.406100416330652-32.05766760421642j),(-27.100603876936024+8.035241522051123j),(-27.11512436445439-20.52363007114994j),(17.811968412932966-35.5171334985205j),(-44.49866499062214+4.071894918199961j),(-27.515507791065513-4.067141039818276j),(19.805740346047337+24.90511271929989j)
752,(-28.7617648802564-26.498268322033013j),(14.455638435382165-17.318349431122027j),(-15.510788532586755+14.122740639801638j),(16.989442593571724+3.573666890784196j),(-19.50853908154948-28.89220101710542j),(-24.304532299106135+6.808976804167946j),(-23.84671203879545-18.948615228446158j),(16.634389696975145-31.337681012591787j),(-39.97728582881271+3.0225463541027024j),(-24.353146020506113-3.9911792060837583j),(17.217938165685318+22.64504458167547j)
753,(-28.408480845956483-25.152846749944285j),(13.589232572349552-16.910526279303063j),(-14.891142158908192+13.814315516915968j),(16.375322056697325+3.387652102350731j),(-19.21986332172289-27.383933103356355j),(-23.289608193890967+7.003735018704032j),(-23.129774967075953-17.926642162363173j),(15.536103513551003-30.5067549408556j),(-38.614995206336694+3.5307441790178666j),(-23.516451315918204-3.3762229269049024j),(16.904728329197344+21.63447493556899j)
754,(-27.834094690746678-25.423201854809957j),(13.833375175104823-16.430768707065443j),(-15.007748196786457+13.404134889881682j),(16.09147786238033+3.8671584657664044j),(-18.4150686479441-27.504988755396944j),(-23.109582683488497+6.5777460612925704j),(-22.40568449386293-18.443559331939454j),(15.962150618667765-29.807495649872724j),(-38.354361391108306+2.5812843674375707j),(-23.075533566686616-3.885831345313901j),(16.226014535989925+21.84888762799696j)
755,(-25.134986323232216-22.631941755797904j),(12.321976110433429-14.80068962558821j),(-13.490933972623502+12.071320567789426j),(14.368409486401882+3.484876891552458j),(-16.698825510183507-24.283397103359952j),(-20.683934024724213+6.166269607329977j),(-20.169199981686894-16.464664670440033j),(14.180984689965783-26.747240084725796j),(-34.38296317056927+2.4809113346349014j),(-20.493105090176854-3.288032838165553j),(14.671881540965789+19.484142052848984j)
756,(-24.60694175803061-21.777698688852954j),(11.890813137642079-14.296389103309785j),(-13.066986223095833+11.64291994585007j),(13.787800587732042+3.4292190079289098j),(-16.142700168247725-23.345047294877197j),(-19.904576576875126+6.027586854023388j),(-19.39853431943949-15.983282012818536j),(13.751811124742545-25.86693266597994j),(-33.303310015832345+2.346749613308743j),(-19.702751482440622-3.15225917233516j),(14.08977798936448+18.836797052531896j)
757,(-22.615910646649663-21.33020661858429j),(11.62113128249188-13.113276049165032j),(-12.708748391220096+10.584452230636105j),(12.824818734143737+3.7743657617884865j),(-14.519798693526095-22.36186793662551j),(-18.882961308843804+5.146049895942805j),(-17.677478944729835-15.505959759094106j),(13.702782032084237-23.88216894886573j),(-31.62084469866165+1.1247365490076071j),(-18.260306048547008-3.5125583418116477j),(12.714047212326436+18.167879315496712j)
758,(-21.508551070248902-19.287775379511636j),(10.568244940007766-12.351455605699613j),(-11.546853604391815+10.030246780859287j),(11.881889148103795+3.37698698919563j),(-14.05304738307172-20.476292316142764j),(-17.29332845048221+5.254983992490282j),(-16.731388509104942-14.237790110235952j),(12.400475805228332-22.429164934089j),(-29.380574562247638+1.5939883598654938j),(-16.92408083552738-2.929120605627973j),(12.226149692927548+16.57968676571423j)
759,(-21.456908014052956-16.752579200866723j),(9.117467632092698-12.192134879417377j),(-10.324425554413102+9.985903712325053j),(11.23362085592042+2.658471722419375j),(-14.163159709325143-18.189594244869294j),(-15.835271270465666+5.941615878322327j),(-16.377567803651164-12.355035741517767j),(10.22354678684586-21.75569461447617j),(-27.543814353083278+3.2501341606094454j),(-15.977693026679768-1.8303733545655398j),(12.173361771321732+14.907562516333545j)
760,(-20.51685447647717-15.0274356022331j),(8.20337149612627-11.566872227881916j),(-9.45397317151488+9.463695992176651j),(10.533766562040743+2.3391080184686253j),(-13.63881903404562-16.694166020007476j),(-14.683940057832727+5.983000899703229j),(-15.40681507772983-11.272598154731956j),(9.12768398697504-20.429651698720534j),(-25.71577758452783+3.5139667987282013j),(-14.81762125069294-1.3329709658869013j),(11.776924382512828+13.793493567784557j)
761,(-19.370934186917484-16.39686599229802j),(8.942585568911184-10.854699433268907j),(-10.096213475563326+8.802265610424119j),(10.20513125117119+3.0788640725566405j),(-12.366883013046245-17.33915876709255j),(-14.834721988725207+5.052588642469941j),(-14.505848096400427-12.310800994621218j),(10.40740814512987-19.429901819278033j),(-25.66222907029078+1.6023924625051476j),(-14.452880866995843-2.434170982934116j),(10.7351385357818+14.378656060486962j)
762,(-18.905087306283434-13.736366071076292j),(7.5126034296447965-10.493981380925172j),(-8.694172192406409+8.617464675524394j),(9.41697734582712+2.2485335016095784j),(-12.358455758538158-15.02281057473388j),(-13.251840379667604+5.592010192806867j),(-13.866186507465544-10.464054579352503j),(8.275102669741122-18.323070745089083j),(-23.491665895062553+3.055808525543089j),(-13.204912222922013-1.2972678806905864j),(10.540703424064013+12.388730506038376j)
763,(-17.552165686886084-13.43302899477486j),(7.445235711761551-9.536268892378008j),(-8.547824481322705+7.811661309308236j),(8.754426988620033+2.6018314310601913j),(-11.114891271672093-14.5130048412547j),(-12.63607248185421+4.832744913938461j),(-12.7106259009594-10.383324391174003j),(8.463705613858027-17.044782370664066j),(-22.14903778808497+1.94756490899274j),(-12.248012477618861-1.7340089405693364j),(9.493238179800247+12.126171322076047j)
764,(-17.329487187538323-12.98328905880391j),(7.192102501927269-9.456672824804699j),(-8.325223970586604+7.677593702972325j),(8.539774044786427+2.5731032624670664j),(-11.0903024211085-14.067756062556501j),(-12.34468588442402+4.794224309205067j),(-12.490255594788236-10.08175845031903j),(8.280256067649722-16.624521623474287j),(-21.806460184232705+2.130760068187387j),(-11.965188487574396-1.546498625722974j),(9.300767304634071+11.760104592784876j)
765,(-16.736863877314928-11.959334472066493j),(6.61430267551279-9.022147143084043j),(-7.71371221871742+7.416489654332118j),(8.045089196684222+2.316305040399918j),(-10.668295211516389-12.982174626924193j),(-11.497727934117043+4.841042758883671j),(-11.89061342018737-9.26970586139944j),(7.473663834343404-15.668450028242399j),(-20.652272989762807+2.4472324859431134j),(-11.158433087390877-1.305119232320679j),(8.984942661288526+10.978667013499654j)
766,(-14.7663027736723-11.136462075188977j),(6.196710672108123-7.931927368327344j),(-7.17925279267285+6.434191186752822j),(7.0774307440868425+2.3757015085263j),(-9.143230680835746-11.922522212354894j),(-10.437656773092234+4.066522363415903j),(-10.441049917796104-8.72861165010579j),(7.22531652329536-13.87781327853404j),(-18.756904112223342+1.632305847529508j),(-9.96039421543802-1.5249700016184384j),(7.797846609123296+10.118893578583737j)
767,(-13.725269017373456-10.846730606060587j),(5.9792461409213615-7.256559146996878j),(-6.885712712518893+5.85146793150963j),(6.564318838219201+2.4303832818261526j),(-8.32557048360795-11.314553411397947j),(-9.86845625576574+3.6732805928377434j),(-9.486454158352299-8.486555174494441j),(7.127003050955198-12.834268024029216j),(-17.627262409173458+1.0770834662200324j),(-9.207488469285956-1.7145143168282635j),(6.962429304531852+9.614789655309536j)
768,(-13.61538896526446-9.979785069213136j),(5.590861184938306-7.15559109098489j),(-6.511569269127384+5.789225236748778j),(6.337245451410871+2.2494359553779146j),(-8.442485645792647-10.676300815761723j),(-9.349611734940323+3.83961449046402j),(-9.364056409344318-7.970938625500035j),(6.471413459857969-12.46356739393243j),(-16.970881621196792+1.530557540566433j),(-8.7817041720366-1.4292558037580199j),(6.997623915126083+9.069992022258228j)
769,(-11.653847506636945-9.960483541548601j),(5.568666295121961-6.041599378230561j),(-6.35526638190083+4.718349160470967j),(5.517201863276777+2.5419634451949022j),(-6.758405138438599-10.176486519234304j),(-8.700854163638477+2.7498226547262723j),(-7.801430854080127-7.867018898289602j),(6.734563202381977-10.697091929534123j),(-15.444669992327176+0.11549926675780053j),(-7.7608439504271-1.9615602161556238j),(5.620688579757165+8.740475399108094j)
770,(-11.311087991685172-8.569521520207164j),(4.704495279635558-5.737664687744098j),(-5.62328508198392+4.6226021854487085j),(5.134310263904877+2.13971115833551j),(-6.64151439304563-8.8842378217438j),(-7.801786291075134+3.01204064462097j),(-7.442313653866957-6.90416471184439j),(5.60922230840582-10.181105981607413j),(-14.126078467131139+0.892122265839741j),(-7.155008148998289-1.3621188838345064j),(5.4777718597041245+7.739286209013254j)
771,(-12.441297923061232-9.048168579877666j),(5.060460872961752-6.251952196610254j),(-5.945124619020566+5.0910224018027455j),(5.50830460320906+2.2783268016850773j),(-7.227915115377249-9.6352584516662j),(-8.371516600924673+3.3555675152374373j),(-8.11230740185683-7.29474774493174j),(5.973036886040909-10.740145335328778j),(-15.462357738082982+1.1629375407126687j),(-7.566060662110761-1.4590129188403977j),(6.031891668840196+8.204555284494283j)
772,(-11.09090504239599-8.05832797573429j),(4.499534169495289-5.5007292863082276j),(-5.333307125696449+4.468610573493514j),(4.839073256745164+2.1201484111969484j),(-6.337167725003833-8.418491558516255j),(-7.430239609519642+3.0589935482860025j),(-7.171049194865259-6.5796240706807545j),(5.408435575399939-9.57616424158544j),(-13.697941877308518+0.9437412757625063j),(-6.61819335404083-1.3989135781755717j),(5.223341288646904+7.432509457131591j)
773,(-10.37903353053523-7.259455054951529j),(4.128450810189841-5.123143673858542j),(-4.932536462319822+4.1873689440687025j),(4.448812809555476+1.9197985711466699j),(-6.007662916542681-7.712180930365966j),(-6.729318126103779+2.90161603132105j),(-6.612668528646149-6.0073008036203746j),(4.960385699626194-8.76405988949671j),(-12.649593829120104+0.9850313410654576j),(-6.106925616106845-1.2728370326489107j),(4.874174069780756+6.765816627582153j)
774,(-9.383928622659047-6.762457141829622j),(3.933644143216574-4.4864746826301936j),(-4.530140602672134+3.6999684308387253j),(3.9251895633321943+1.9108576547737717j),(-5.373689207765432-7.077301316376617j),(-6.215203609303066+2.446167111935683j),(-5.864917518234964-5.686099622477737j),(4.715327435778454-7.831817362700917j),(-11.59985460564912+0.6391880345044201j),(-5.42135412842252-1.2893119376357554j),(4.278360052684382+6.212076987689869j)
775,(-8.654107161042967-6.349408696231232j),(3.6271019851370645-4.0639866451266204j),(-4.263526653178368+3.320804300456335j),(3.5547392593580387+1.8675509099241323j),(-4.804122159588442-6.557780460870292j),(-5.720809366207389+2.2625229913195666j),(-5.3271146026478196-5.336852724629338j),(4.467814947329665-7.039399063872415j),(-10.76398032290922+0.4459295054881869j),(-4.9170342897409975-1.3257318626892363j),(3.8275313190859386+5.837403338067895j)
776,(-8.276813462657575-5.779918649483092j),(3.338859814388238-3.879006760100812j),(-3.9316863004865508+3.151219981870961j),(3.356443016104212+1.671887294922731j),(-4.591708794945972-5.940596058527817j),(-5.301723159334709+2.276222012728387j),(-5.002472070922079-4.896887137294147j),(4.050511679438591-6.716194863665842j),(-10.067753759886743+0.5797410929650675j),(-4.55943481382168-1.1627835254365748j),(3.6694642384435223+5.364880460450966j)
777,(-7.403742308259249-5.499506725339575j),(3.1593238301441553-3.382491487990567j),(-3.715305854834043+2.6766516386369115j),(2.953033888460967+1.6868748849790551j),(-3.899169396964317-5.589244215763974j),(-4.8910521456380796+1.8289769983587465j),(-4.350632636639371-4.63748585773747j),(4.02736438517166-5.776274962500653j),(-9.13990951646076+0.2659826060216782j),(-3.9888596918443966-1.3430994677431918j),(3.0850688902111107+4.977569568620342j)
778,(-7.157239755587182-5.7714899830867346j),(3.3297218256094223-3.170661657251222j),(-3.8524532023918296+2.5208888409894366j),(2.7963952467688964+1.8824991888691294j),(-3.592117499298968-5.821241137109737j),(-4.942522746564857+1.6423616255747706j),(-4.050255105505829-4.832636402763129j),(4.27477727293461-5.510836635800025j),(-9.092252264620003-0.23408637610101352j),(-3.8912062675017856-1.5723087375021616j),(2.7748887055397677+5.149212638450085j)
779,(-6.93676736168246-5.360448563766137j),(3.1179982496397907-2.953079688960683j),(-3.584542382287985+2.408809494438999j),(2.569724532171038+1.7306202401588004j),(-3.400053996731984-5.235616933513468j),(-4.579604057783986+1.5814476711802827j),(-3.8162356400960196-4.505280278065909j),(3.9629523101717496-5.067813896041563j),(-8.581152141270357-0.09157183503409033j),(-3.5220506229360726-1.4435987259030614j),(2.633986901478412+4.821033794485341j)
780,(-6.003860452447008-4.664492571884393j),(2.796208764665027-2.5156854988668385j),(-3.1578009927026907+2.058072048779525j),(2.2193587136509025+1.5655371332993322j),(-3.0276464763196524-4.699769474756324j),(-4.0356636218890545+1.3504356291703787j),(-3.2967355192654413-4.016759773749608j),(3.5686844108527795-4.331636823841761j),(-7.666854180884309-0.21145571643917413j),(-3.023568118413649-1.395378478719577j),(2.2397727888707903+4.216494223569561j)
781,(-5.6928647161865795-4.355784784389882j),(2.5697850719983486-2.2740649295289845j),(-2.934908715599209+1.8841909664798868j),(2.0195658912226895+1.500342074520858j),(-2.740152368713806-4.395186625462942j),(-3.7230591810863047+1.3565893841485994j),(-2.9745917836483864-3.6818352288486538j),(3.3776726372298933-4.071486515665895j),(-7.131659884297724-0.1113839448140132j),(-2.7953901756032526-1.362042341149125j),(1.9894867676989658+3.9133431292933283j)
782,(-5.317105034747135-4.0832753508340165j),(2.477635257421958-2.0988339642578087j),(-2.7756181380547678+1.729056536848343j),(1.8593459311269074+1.4745993188643707j),(-2.4527401948144867-4.1521630671395915j),(-3.509920312732589+1.1475883640596536j),(-2.7682649563595887-3.6394338494278866j),(3.2194256417372755-3.6424928217153396j),(-6.549840932487047-0.2715247336793809j),(-2.4881877642427352-1.4145047510404416j),(1.7218173792378746+3.7153733957038884j)
783,(-4.788403278831467-4.070691397481462j),(2.4092760156039503-1.7884604795548147j),(-2.6815618826252696+1.39046575277512j),(1.607834830429499+1.470616541173944j),(-2.055387343006971-3.9949646780149077j),(-3.2847761436080782+0.9127936348212439j),(-2.320791726411099-3.4351898746029255j),(3.1725132831223384-3.135966577549385j),(-6.245486331742379-0.5231120181370001j),(-2.2419338554763644-1.455414343424023j),(1.4186317333843361+3.49821328009841j)
